int_id,200907,200910,201001,201004,201007,201010,201101,201104,201107,201110,201201,201204,201207,201210,201301,201304,201307,201310,201401,201404,201407,201410,201501,201504,201507,201510,201602,201606,201610,201702,201706,201710,201802,201806,201810,201812,201902,201906,201910,202002,202006,202010,202102,202106,202110,202202,202206,202210,202302,202306,202310,200907_sm,200910_sm,201001_sm,201004_sm,201007_sm,201010_sm,201101_sm,201104_sm,201107_sm,201110_sm,201201_sm,201204_sm,201207_sm,201210_sm,201301_sm,201304_sm,201307_sm,201310_sm,201401_sm,201404_sm,201407_sm,201410_sm,201501_sm,201504_sm,201507_sm,201510_sm,201602_sm,201606_sm,201610_sm,201702_sm,201706_sm,201710_sm,201802_sm,201806_sm,201810_sm,201812_sm,201902_sm,201906_sm,201910_sm,202002_sm,202006_sm,202010_sm,202102_sm,202106_sm,202110_sm,202202_sm,202206_sm,202210_sm,202302_sm,202306_sm,202310_sm
1630,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,-0.028121462,-0.047576035,-0.017508306,0.031012283130125544,-0.006830076,-0.008472796,-0.034989477,-0.05591424,-0.018236775,0.033653912,0.000536356,-0.031393808,0.005759708,0.012613042918118607,0.011605857583609526,0.04279654,-0.019134486,-0.013924059,-0.023990372,-0.012415208,0.014031372287056663,-0.003002962,-0.000318294,0.007857678,0.047489163008603195,0.006821765,0.025223703,0.014640685780481853,-0.015839293,-0.026328476,-0.085088271,0.010744561,-0.035820444,0.062426895580508485,0.004197153,-0.002024034,-0.000385281,0.067532177,0.064569306,0.023971799422394142,-0.007096327,0.017920358885418278,0.007402991,-0.021397428,0.002464894,-0.028460025,0.011131354,0.016865530068224156,0.031176015599207456,0.010779881477355986,
1631,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.048566152,-0.006842887,0.011656066179275504,0.033690963611006736,0.038012393414974206,0.014644754230976081,-0.006218613,-0.021195623,-0.003100215,0.014601862728595719,0.000969044,-0.015898954,-0.010301649,-0.02320028,-0.020982546,0.012298689,-0.008471161,-0.011134202,-0.003651574,-0.018804318,-0.019963261,0.019508522,0.001368546,8.587084710598436e-05,0.024395149648189535,-0.023452422,0.008771411,0.016084718108177153,-0.021424496,-0.03480562,-0.008828288,0.046680944,-0.015820732,0.054153928,-0.016116383,-0.008910456,-0.009696612,0.036678541,0.046532236,0.009272146,-0.01094053,0.009160759,-0.015366006,-0.035697534,-0.011968532,-0.030056852,-0.001097114,0.014743878170847895,-0.001500111,0.000897591,
1632,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.003718193,-0.002037567,0.022237182177346368,0.069074662,0.019575985,-0.004153294,-0.007298227,-0.01356465,0.010321595031639638,0.020891164,-0.005923069,-0.057568659,0.001876464,0.021429965,0.027699689,0.05283626,-0.005540451,-0.007022793,0.001371199,-0.006395482,0.019164688,0.026240035377699755,-0.005833876,-0.029043845,0.027254913,0.013492772,-0.007553829,-0.001162418,-0.023892042,-0.020275626,-0.052788845,-0.013874852,-0.047363717,0.02108576,0.00327555,0.015390338055018743,-0.007707419,0.029668207,0.033383237390682635,0.007391934,-0.021198825,0.002078228,-0.019708765,-0.028746121,0.004547521,-0.020742042,-0.025820569,-0.005184413,0.010869104286720027,0.007182367,
1633,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005153768,-0.006056418,-0.002739949,0.048043671,0.021341785,-0.004826076,0.012156823117818148,-0.007343327,-0.002571411,0.020528134756854617,0.004541419,-0.032367303,0.017340683,0.017301403252141807,0.010631016588636806,0.025689302810600827,0.00031267,-0.021033897,0.002314368,-0.002775589,-0.006761733,0.013604335752981062,-0.005046035,-0.033295841,-0.006466809,-0.007976245,-0.000200345,0.000952203,-0.036175271,-0.021828435,-0.031774,-0.032169675,-0.017569142,0.009841512,0.016783208985413814,-0.014425734,-0.015367583,0.029862409,0.022976926,0.011385889457804825,-0.007142602,0.014732164463826587,0.002826237,0.002414692,-0.002345013,-0.000840577,0.022889087508831688,0.003711747,0.009760058,-0.012661102,
1634,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.00693164,-0.016061089,0.02666225,0.055143779,0.036456238,-0.001585833,0.016616578772664092,0.003260075,0.003503458,0.018198313936591118,0.01416929,-0.007050741,0.015842621028423293,0.017424842,0.010065915063023581,0.042959087342023805,0.018799733,-0.007603535,0.001647957,-0.002224667,0.000699989,0.007496526,0.000354042,-0.003294159,0.006441967,0.005736234,-0.014099072,0.00204149,-0.020631579,-0.008500771,-0.031560652,-0.021683631,-0.032415132,-0.011394368,0.026882133,-0.011144184,-0.007564079,0.021313204988837237,0.006034811,0.000291456,-0.01501979,-0.011348502,-0.01157317,-0.007072696,-0.005771683,-0.020760881,-0.005281744,-0.013762055,-0.005942308,-0.00488166,
1635,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.006474974,-0.012596507,0.012079944213231414,0.034739254550500365,0.020432029483896275,-0.018081091,0.004519084,-0.000714809,0.00382684,0.024960142,0.003244051,-0.018559551,0.014764740385792445,0.020394573834809374,0.007520637,0.031484646,0.007022585,-0.006780517,0.008101388,0.007518016,-0.00839976,0.010019471473766098,-0.000888314,-0.004965032,0.012904136244094686,0.001686749,-0.002634411,0.006297054,-0.02299932,-0.010462979,-0.022982633,-0.02666649,-0.026866198,-0.005518342,0.009987068,-0.005328439,-0.004581509,0.023893937,0.004128918,0.007983858,0.001837502,0.00417093,-0.009737253,0.008815169,0.001841212,-0.007297183,-0.004351432,-0.008873211,-0.007601123,-0.013245056,
1636,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.001067601,-0.019089862,0.008996184,0.057547118,0.035368852905536936,-0.004829915,0.020998696,-0.00279786,-7.30E-05,0.021794858535653695,0.010594202891776455,-0.024283264,0.018656438314600995,0.024765845780309888,0.024975806082549845,0.045594015,0.008892677,-0.019322628,0.005655431,-0.002744028,-0.006116171,0.004141528,-0.008136074,-0.010067964,0.009992332,-0.0018956,0.001221314,0.010538349418263662,-0.029143067,-0.023284646,-0.037164735,-0.033522945,-0.030819307,-0.003326789,0.026084582860532585,-0.024636015,-0.014975632,0.028801865,0.011597611010074602,0.010297301960618857,-0.003632141,0.004799055,-0.009128975,0.000352464,-0.002543534,-0.017913589,0.006293105,-0.012637656,-0.006594592,-0.014534841,
1637,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.003937044,-0.032133794,-0.007473845,0.061416393973761134,0.041126461285683855,0.001500653,0.013361077755689621,-0.017493642,-0.021652926,0.022215131256315447,0.012948812295993178,-0.033475207,0.024227782876955144,0.015771259864171362,0.014423722608221917,0.030961527,-0.005520773,-0.028854297,0.006071516,-0.001645863,-0.001271677,0.008588625,-0.006331926,-0.030197876,0.00395878,-0.006038815,0.002202774,0.006119063,-0.030518823,-0.021083552,-0.046513038,-0.04026363,-0.035185514,0.010238485203848957,0.032826516363355866,-0.013445965,-0.010688494,0.030357563,0.025426405792435026,0.020554042524761604,0.003904416,0.010230585725771062,0.00788342,0.007537964,-0.003987235,-0.017538206,0.017083708,-0.005304636,0.006521182,-0.00414493,
1638,1,1,1,1,1,1,1,1,1,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.019416468,-0.03063176,0.013312460854649474,0.058664563,0.022903512418270086,-0.02225605,0.004159256,-0.004465589,0.018484680354595197,0.043610513,0.009659876,-0.045210114,0.020023922622203774,0.032409822568297386,0.010584493353962873,0.028137644939124608,0.004987438,-0.001724229,0.004021503,-0.022528449,-0.003855209,0.02015391,-0.001915358,-0.028053495,0.017585669,-0.031820366,-0.019379519,0.001576668,-0.048725799,-0.033613866,-0.067252884,-0.038227475,-0.026328512,0.011071139387786366,0.010259914025664306,-0.029745131,0.016223699,0.023008125647902486,0.026545043,0.024350124411284896,0.006861701,0.011509198881685702,-0.002017093,0.014768960699439039,0.011041403748095029,-0.018215114,0.013370349630713457,-0.000261008,0.013692909,0.014279514178633657,
1639,3,3,3,3,2,1,1,1,1,1,99,99,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,99,2,3,3,1,2,3,1,2,2,2,2,2,2,2,2,2,-0.036757665,-0.089674928,-0.042663977,0.048378761265088215,0.026725501,-0.022413001,-0.029500937,-0.011073865,-0.020786525,0.010322249184052154,0.006879061,-0.044602421,-0.003880543,0.043379249,0.024811265482143918,0.050661784,0.022257291,-0.031678135,0.004861762,-0.018916414,-0.028759643,0.045396587952519905,0.009323142,-0.027766158,0.019771142,-0.046574519,0.039835429242388774,-0.003451631,-0.026779218,-0.051527588,-0.060226071,0.042396401,0.002834749,0.090594264,-0.014111277,-0.021907228,-0.057156049,0.091858661,0.067480593,0.070258046,-0.002364072,0.022531469352543333,0.00922919,0.005851857,-0.009929902,-0.00247596,0.015646981357625045,-0.031417695,0.030392364570588824,-0.01766159,
1640,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,3,3,2,2,2,99,2,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,-0.067700676,-0.131562531,-0.045886861,0.056720908833006047,0.024659765548393386,-0.009149424,-0.046500113,-0.033958932,-0.054558531,0.044181137788491164,0.054687105,-0.026178088,0.035165086144306634,0.066143142,0.029283656428257646,0.030667558,0.021011935231464163,-0.004254991,-0.007255652,-0.007297279,-0.047426821,3.4355074981527733e-05,0.021360292,-0.018922302,0.008059068,-0.084356092,0.037334013,-0.015546184,-0.047538703,-0.060522937,-0.087166164,0.025858578786172516,-0.000207586,0.096463828,-0.000938815,-0.031754384,-0.030788839,0.089093033,0.09305905,0.092625456,0.050869443,0.029590707333361513,0.023495140948582224,0.016366345634877356,-0.03167286,-0.010668498,0.039687299,-0.04545607,0.059883745,-0.046918041,
1641,3,3,3,3,2,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,99,2,3,3,3,2,3,2,2,2,2,2,3,2,2,2,2,-0.066182874,-0.138378147,-0.052528987,0.045521655,0.019441479433547043,-0.00784286,-0.045603257,-0.026063049,-0.020258161,0.053680655,0.047732564,-0.030781218,0.032719586866305175,0.054408056,0.029083802912603415,0.046940255,0.036804751,-0.012136705,0.003994607,-0.000372265,-0.029252507,0.025977720013436123,0.015377763,-0.013528989,0.052746777313158806,-0.078976702,0.035457714,-0.04015359,-0.039736489,-0.051403413,-0.084860134,0.046456782037720926,0.015260409207685892,0.070113394,-0.013758284,-0.030033509,-0.054639103,0.078068295,0.06849139,0.078330198,0.01334143,0.016512027421199227,0.019014948540750663,0.013255255844663152,-0.019004252,-0.009912052,0.054354997,-0.031442729,0.053007967,-0.050111185,
1642,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,99,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,-0.046782934,-0.118072655,-0.040630992,0.036885507148476916,0.010095236874228215,-0.007079347,-0.035129092,-0.018723889,-0.03600805,0.031575258,0.034535041,-0.022563413,0.030296582523562487,0.053172385166271034,0.031100707555856172,0.050704693,0.029464801893048315,-0.018348582,0.003434112,-0.012754876,-0.056885419,0.008962656,0.00359257,-0.012160955,0.006179614,-0.086096836,0.025042357,-0.002799419,-0.034432291,-0.036537545,-0.061119748,0.029413645659838283,0.014092502867751712,0.10348873977643361,-0.032530964,-0.023922207,-0.039971252,0.10282064383046347,0.059206398058716865,0.081832126,0.043688886,0.011883142147930945,0.005697175,0.024236988,-0.022849822,0.001298037,0.037531102708446853,-0.037394864,0.017733254,-0.033868455,
1643,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,3,3,2,2,2,99,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,-0.047349177,-0.117765936,-0.060108192,0.025392211,-8.84E-05,-0.007790741,-0.052535338,-0.037128507,-0.043534277,0.051864327,0.072605793,-0.013551771,0.057287331,0.087636933,0.036240646026420326,0.041802204242546374,0.032089503,-0.003348366,0.00881186,-0.012625246,-0.062655799,0.006317039,0.024786263,-0.010813413,-0.017950586,-0.091320823,0.012132321797995553,0.007348481,-0.058184421,-0.054580959,-0.065179894,0.007439635,-0.001178949,0.13748805973754855,-0.003075566,-0.020204692,-0.028421142,0.082463021,0.098254987,0.091198798,0.087365267,0.015435634,0.00568221,0.031393605,-0.031112328,-0.017510121,0.005324543,-0.048462817,-0.010121952,-0.081268919,
1644,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,99,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,-0.058337247,-0.112877501,-0.04145826,0.053041928654743574,0.008070662,-0.014193041,-0.043274795,-0.033073546,-0.020476617,0.040498500896824746,0.044301221856758714,-0.026029318,0.034333748,0.065614623,0.040300595943653414,0.07298621,0.029783688,-0.029880329,0.010314891824410094,-0.01003887,-0.035045423,0.022918165794440677,0.011505193742258214,-0.016356778,0.029593157537636323,-0.063524397,0.057763966,-0.007990736,-0.044381219,-0.048859709,-0.064733351,0.023458524,-0.008135429,0.068172772,0.002565831,-0.023739054,-0.043941206,0.093680422,0.070604874,0.076340902,0.028219584553014668,0.007852728,0.017991894412608386,0.011555140098882116,-0.022351319,-0.013711767,0.016670732389366852,-0.040553125,0.019242481225066714,-0.040145679,
1645,3,3,3,3,2,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,99,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,-0.039645587,-0.086180608,-0.033143005,0.059394123,0.003317636,-0.023611075,-0.040768021,-0.028570474,-0.009035403,0.02482697,0.018931429,-0.028904729,0.016510448108116783,0.043192368621627515,0.026707844994962246,0.069584596,0.019724437842766437,-0.031490789,0.009956536,-0.006998562,-0.023206388,0.027328687782088933,0.010133231741686677,-0.018360984,0.032806394,-0.057718231,0.078748531,-0.002301052,-0.029382191,-0.054689212,-0.048895803,0.030988854,-0.012324799,0.061859652834633974,-0.005493611,-0.018258306,-0.046331746,0.084748381,0.062459626918037726,0.058302405911187336,0.008782774,0.006091004,0.014217754,0.007494924,-0.01206652,-0.007888769,0.028363154,-0.028743348,0.016059427894651895,-0.021503995,
1646,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,3,2,2,2,99,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,-0.058965749,-0.121397077,-0.041497914,0.050371987,0.020375115,-0.017495931,-0.039039867,-0.027972879,-0.03110211,0.038614879790190126,0.038548731,-0.02772323,0.032947715120138374,0.069077828,0.036482973829717255,0.066463566,0.021979823356141945,-0.022719962,0.00992269,-0.015468643,-0.047230432,0.028573904,0.015879748791858952,-0.01487764,0.009973088,-0.08032765,0.037650195,-0.007262255,-0.046391686,-0.047207398,-0.064739223,0.029668348262438922,0.001415385,0.096552978,-0.011850085,-0.027442483,-0.048685136,0.085371473,0.063752441,0.081584331,0.028220519222117768,0.012500104796443437,0.018398796308886366,0.014414114927923369,-0.025159735,-0.008414582,0.030367556,-0.038894592,0.024312297964619655,-0.03817102,
1647,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,99,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,-0.04277162,-0.088050064,-0.030129493,0.050693461,0.002262217,-0.012355895,-0.037108197,-0.030222349,-0.037502361,0.025664456282989905,0.049782622794184495,-0.007418943,0.040675406403179425,0.0560039,0.020405091392465775,0.044179203,0.035218672095974776,0.005382517,0.020456199,-0.009965134,-0.036477673,0.012090954599501207,0.022704616,-0.010340236,0.011920493,-0.055418259,0.0293369,-0.001447409,-0.031025114,-0.047032359,-0.03448693,0.012018227879005132,-0.002897387,0.082784563,-0.000191124,-0.033552919,-0.02471825,0.062644165,0.068662461,0.05688247,0.059912075,0.015851792,-0.003102148,0.017075197606147056,-0.017451818,-0.022846097,0.00657138,-0.036127641,-0.006273094,-0.064559876,
1648,3,3,3,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,99,2,2,2,1,2,3,2,2,3,3,2,3,3,3,3,3,-0.050605543,-0.115862984,-0.049988371,0.045901575,-0.002104324,-0.015378563,-0.061931475,-0.046864473,-0.037538093,0.044737317256237315,0.063532756,-0.00856087,0.035959440626596145,0.077888555,0.044007398,0.039119384,0.052734456,0.010245800214378459,0.007751674,-0.001534516,-0.038809285,0.001644969,0.042314715,-0.011714087,0.001303085,-0.075680413,0.042317729,0.024436953673629372,-0.037549238,-0.072144981,-0.062065206,-0.010623703,-0.012318062,0.094614041,0.017936954568875466,-0.022137349,-0.036560002,0.0726135,0.1078714758255764,0.093200087,0.079613664,0.020952516,-0.012830794,0.028431142827397886,-0.0318726,-0.026298153,0.000759693,-0.06419972,0.001316575,-0.071436264,
1649,3,3,3,3,2,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,2,2,2,1,1,3,2,2,3,3,2,3,3,3,3,3,-0.044379096,-0.089920179,-0.038660379,0.052701427,0.010856422,-0.005782422,-0.03056596,-0.028233346,-0.034514059,0.027752317621239593,0.043616248,-0.018364023,0.030301007043038113,0.054731913,0.026275148,0.047388508,0.034599238,-0.00596715,0.015131714321406857,-0.006596782,-0.036713236,0.010805150360933394,0.020404081492285626,-0.014482612,0.012896357,-0.056362506,0.037358707,-0.001036904,-0.022376032,-0.051898622,-0.040156678,0.014709092809685652,-0.000684835,0.078151452,0.004137162,-0.031923271,-0.037799751,0.062886101,0.07047349,0.068676557,0.040568462,0.013636722994436096,0.006806857,0.013930622089122019,-0.011755761,-0.017478538,0.005749851,-0.034562039,0.010071009663598873,-0.047558185,
1650,3,3,2,3,2,1,1,1,1,1,99,99,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,99,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,-0.041783686,-0.060665759,-0.033619205,0.050630953061309734,0.027546845918351957,-0.021549043,-0.033834426,-0.016374856,-0.024010123,0.012271608276800683,0.001290321,-0.04630847,0.005657554,0.040632668679410774,0.022499378093264327,0.059986519,0.013322147591547526,-0.041577226,0.003778648,-0.01294797,-0.031355054,0.041562818,0.011851980401711048,-0.024514648,0.028830127,-0.040029348,0.042089777,0.003520953,-0.019463756,-0.045032747,-0.036801164,0.027961315079168853,-0.008381474,0.071449887,-0.028498424,-0.022596884,-0.06124528,0.0960202,0.067253918,0.067045368,-0.010314902,0.021080800619992342,0.008220935,-7.39E-05,-0.011734979,-0.01287253,0.016439745913852354,-0.020579605,0.034840946,-0.013034187,
1651,3,3,2,3,2,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,0.000995723,-0.081231637,-0.056116003,0.06437167,0.015221244547256207,-0.021798387,-0.038968312,-0.014557648,-0.003159902,0.025123204,0.017842993725004593,-0.037699548,0.0075002,0.033426719,0.024760311,0.041627976,0.023567414,-0.01429297,-0.004047379,-0.012480364,-0.030661058,0.021163088464459738,0.017112463950937594,-0.014856334,0.041328844116177696,-0.046916946,0.041986974,-0.012920211,-0.030662956,-0.055414863,-0.083371652,0.036284443077652974,0.007740758,0.063065114,-0.022471498,-0.03774285,-0.067967349,0.066440113,0.062681274,0.053514218,-0.003443855,0.019806470635325438,0.024940673,0.012431075,-0.006439941,-0.029608465,0.035917589,-0.021319546,0.057344004,-0.020405324,
1652,3,3,2,3,2,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,99,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,-0.030550446,-0.090131832,-0.037678151,0.061868466,0.029644544,-0.019397352,-0.032595283,-0.02092271,-0.019592366,0.031871705644709196,0.027168017,-0.028473629,0.022013465,0.043616927119300646,0.031100567238514905,0.059228333754136296,0.027260824,-0.035129108,-0.003378274,-0.011682184,-0.056685319,0.028938168385887822,0.016227546,-0.009396417,0.033907920368673156,-0.077051667,0.063149326,-0.007414678,-0.035496605,-0.044559781,-0.061643538,0.052627473466974856,0.002202137,0.06840829,-0.037739535,-0.019106845,-0.068712145,0.10309766435666999,0.053573048,0.086211908,-0.001883712,0.015899465597399014,0.010246172314509788,0.012261090307113004,-0.02625594,-0.017226241,0.021492998,-0.04002798,0.044415773481459295,-0.019129261,
1653,3,3,2,3,2,1,2,2,2,1,99,99,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,99,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,-0.051952139,-0.093554993,-0.034108038,0.056986039093531234,0.008633172,-0.037189892,-0.033612637,-0.033779065,-0.041376156,0.030022286,0.012387236141983192,-0.037988779,-0.009274849,0.049794143,0.026289768,0.072242735,0.029502862,-0.042847884,0.006073405,-0.02397891,-0.027052148,0.043921265312853966,0.00281252,-0.024346312,0.033324095,-0.02887036,0.06988974,0.004599311,-0.01506361,-0.04699248,-0.051274773,0.022616938413942522,-0.012866052,0.044267947,-0.010458047,-0.0064774,-0.046020433,0.11178875473492288,0.038030584315385876,0.029230612439706052,-0.027418917,-0.002903819,0.042436659610008504,0.001846017,-0.017414012,0.030373238739283673,0.032358525211320176,-0.009056688,0.035577129,-0.03269836,
1654,3,3,2,3,2,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,-0.019503784,-0.073344639,-0.042230135,0.060168499,0.0156585,-0.023633448,-0.033074618,-0.029847514,-0.032143623,0.030790549,0.023332134104118916,-0.033002804,0.008923099,0.055671742185950286,0.024586743102050734,0.059780612838669464,0.013486318720074789,-0.034002148,0.002556917,-0.007843569,-0.019620403,0.032481056,0.005008527,-0.017807333,0.029195700557186066,-0.047752176,0.072539855,-0.008253902,-0.020020751,-0.058619375,-0.025109921,0.027368604993590916,-0.007664622,0.060720624,-0.007349629,-0.021468695,-0.044959002,0.086808851,0.054095085137165516,0.034004866539572284,-0.012366336,0.00511647,0.016026959432145726,-0.000454573,-0.017379431,-0.002268844,0.010219289563023114,-0.018076777,0.011168151556585858,-0.020223517,
1655,3,3,2,3,1,1,1,1,1,1,99,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,-0.048254338,-0.090796544,-0.037044515,0.06292674,0.014743098684332608,-0.027864521,-0.0363289,-0.022816589,-0.019179071,0.015355275300416117,0.011165718192403966,-0.036120782,0.013180156526240452,0.041867872,0.028709051419388166,0.090474696,0.022194867039268665,-0.04088928,0.017518949102271666,-0.013540282,-0.026781251,0.041940906,0.010409573668783386,-0.02627545,0.025133224305781444,-0.049417974,0.054798371,-0.008863268,-0.014850508,-0.049408436,-0.062382572,0.027638323063200153,-0.013667874,0.059766564,-0.005948179,-0.021365078,-0.056688654,0.095722754,0.052621886676008055,0.043671478534286656,-0.007353011,0.002919574,0.017526954480192876,0.006489932,-0.014219226,0.002671903,0.0329683,-0.024193756,0.043201683393933564,-0.01655061,
